[2023-05-12 00:00:30,950751] front.INFO  [NULL] [2353405b] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /epsilon_pay_complete.php, 210.254.37.215, NULL, libwww-perl/6.38]
[2023-05-12 11:25:03,339539] front.INFO  [NULL] [afe28d54] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:25:03,369732] front.INFO  [9a1a3adb] [afe28d54] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["mypage_favorite"]  [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:25:03,370206] front.INFO  [9a1a3adb] [afe28d54] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["mypage_favorite"]  [GET, /mypage/favorite, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:31:33,701381] front.INFO  [NULL] [070bd211] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 11:31:33,702160] front.INFO  [NULL] [070bd211] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 11:31:33,710482] front.INFO  [1a0a44ad] [070bd211] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 11:31:33,762904] front.INFO  [1a0a44ad] [070bd211] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 11:31:33,763548] front.INFO  [1a0a44ad] [070bd211] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 11:35:24,771458] front.INFO  [NULL] [6e56b7c4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:24,772287] front.INFO  [NULL] [6e56b7c4] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:24,781034] front.INFO  [4ff4cea7] [6e56b7c4] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:24,821614] front.INFO  [4ff4cea7] [6e56b7c4] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:24,822206] front.INFO  [4ff4cea7] [6e56b7c4] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=1&name=, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:28,780579] front.INFO  [NULL] [185fab84] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:28,780942] front.INFO  [NULL] [185fab84] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:28,789266] front.INFO  [dc354fa7] [185fab84] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:28,809255] front.INFO  [dc354fa7] [185fab84] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:35:28,809887] front.INFO  [dc354fa7] [185fab84] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:57:27,172224] front.INFO  [NULL] [da71a7f0] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/20, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:57:27,172934] front.INFO  [NULL] [da71a7f0] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/20, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:57:27,181036] front.INFO  [d1d5618d] [da71a7f0] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/20, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:57:27,213876] front.INFO  [d1d5618d] [da71a7f0] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/20, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 11:57:27,214625] front.INFO  [d1d5618d] [da71a7f0] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/20, 40.77.167.156, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:23:43,188383] front.INFO  [NULL] [4b8a1286] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/81, 27.114.15.147, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 12:23:43,189169] front.INFO  [NULL] [4b8a1286] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/81, 27.114.15.147, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 12:23:43,197793] front.INFO  [7e7f7b54] [4b8a1286] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/81, 27.114.15.147, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 12:23:43,229850] front.INFO  [7e7f7b54] [4b8a1286] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/81, 27.114.15.147, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 12:23:43,230431] front.INFO  [7e7f7b54] [4b8a1286] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/81, 27.114.15.147, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-12 12:41:09,947530] front.INFO  [NULL] [aa2583b7] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:41:09,948056] front.INFO  [NULL] [aa2583b7] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:41:09,956460] front.INFO  [568db73d] [aa2583b7] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:41:09,976938] front.INFO  [568db73d] [aa2583b7] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:41:09,977551] front.INFO  [568db73d] [aa2583b7] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:55:40,671218] front.INFO  [NULL] [028a4f68] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:55:40,671814] front.INFO  [NULL] [028a4f68] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:55:40,680546] front.INFO  [7c4da4ee] [028a4f68] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:55:40,702556] front.INFO  [7c4da4ee] [028a4f68] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 12:55:40,703200] front.INFO  [7c4da4ee] [028a4f68] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 40.77.167.205, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 13:04:08,483899] front.INFO  [NULL] [dde6b277] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:08,484606] front.INFO  [NULL] [dde6b277] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:08,492826] front.INFO  [1d085dec] [dde6b277] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:08,544983] front.INFO  [1d085dec] [dde6b277] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:08,545567] front.INFO  [1d085dec] [dde6b277] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:10,310596] front.INFO  [NULL] [552fbf86] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:10,311045] front.INFO  [NULL] [552fbf86] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:10,319985] front.INFO  [0c6a9092] [552fbf86] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:10,384204] front.INFO  [0c6a9092] [552fbf86] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:04:10,384924] front.INFO  [0c6a9092] [552fbf86] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 13:26:17,703053] front.INFO  [NULL] [76c0523c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 106.132.64.63, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:17,713756] front.INFO  [NULL] [76c0523c] [13] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 106.132.64.63, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:17,722090] front.INFO  [cfaad73c] [76c0523c] [13] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 106.132.64.63, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:17,742251] front.INFO  [cfaad73c] [76c0523c] [13] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 106.132.64.63, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:17,742892] front.INFO  [cfaad73c] [76c0523c] [13] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 106.132.64.63, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:23,907969] front.INFO  [NULL] [202ab7aa] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:23,915562] front.INFO  [cfaad73c] [202ab7aa] [13] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:23,923224] front.INFO  [cfaad73c] [202ab7aa] [13] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:23,943841] front.INFO  [cfaad73c] [202ab7aa] [13] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:23,944534] front.INFO  [cfaad73c] [202ab7aa] [13] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:24,687872] front.INFO  [NULL] [059fe4f8] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:24,695164] front.INFO  [cfaad73c] [059fe4f8] [13] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:24,702259] front.INFO  [cfaad73c] [059fe4f8] [13] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:24,719477] front.INFO  [cfaad73c] [059fe4f8] [13] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:26:24,720187] front.INFO  [cfaad73c] [059fe4f8] [13] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 106.132.64.63, https://biken-shop-mall.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1]
[2023-05-12 13:37:07,765537] front.INFO  [NULL] [dd83613f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 8.218.77.49, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,766126] front.INFO  [NULL] [dd83613f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 8.218.77.49, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,775357] front.INFO  [6e3a25db] [dd83613f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 8.218.77.49, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,798321] front.INFO  [6e3a25db] [dd83613f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 8.218.77.49, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,798966] front.INFO  [6e3a25db] [dd83613f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 8.218.77.49, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,825873] front.INFO  [NULL] [ca8a1ac9] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,826371] front.INFO  [NULL] [ca8a1ac9] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,834493] front.INFO  [9645d4c4] [ca8a1ac9] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,853483] front.INFO  [9645d4c4] [ca8a1ac9] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,854230] front.INFO  [9645d4c4] [ca8a1ac9] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
[2023-05-12 13:37:07,940245] front.INFO  [NULL] [f59413da] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 47.242.41.190, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36]
